Peptide,Protein,Y
9606.ENSP00000457111,9606.ENSP00000497916,0
9606.ENSP00000457111,9606.ENSP00000357178,0
9606.ENSP00000457111,9606.ENSP00000452522,1
9606.ENSP00000457111,9606.ENSP00000321388,0
9606.ENSP00000457111,9606.ENSP00000448536,1
9606.ENSP00000457111,9606.ENSP00000346300,1
9606.ENSP00000457111,9606.ENSP00000264183,0
9606.ENSP00000457111,9606.ENSP00000303830,0
9606.ENSP00000457111,9606.ENSP00000381034,1
9606.ENSP00000460371,9606.ENSP00000314556,0
9606.ENSP00000460371,9606.ENSP00000405514,0
9606.ENSP00000460371,9606.ENSP00000399751,0
9606.ENSP00000460371,9606.ENSP00000216181,0
9606.ENSP00000460371,9606.ENSP00000302640,0
9606.ENSP00000460371,9606.ENSP00000437738,0
9606.ENSP00000460371,9606.ENSP00000378400,0
9606.ENSP00000460371,9606.ENSP00000288235,0
9606.ENSP00000460371,9606.ENSP00000285039,0
9606.ENSP00000460371,9606.ENSP00000348128,0
9606.ENSP00000460371,9606.ENSP00000496394,0
9606.ENSP00000460371,9606.ENSP00000262043,0
9606.ENSP00000460371,9606.ENSP00000249700,0
9606.ENSP00000460371,9606.ENSP00000397927,0
9606.ENSP00000460371,9606.ENSP00000493594,0
9606.ENSP00000461865,9606.ENSP00000350098,0
9606.ENSP00000461865,9606.ENSP00000457810,0
9606.ENSP00000461865,9606.ENSP00000465213,0
9606.ENSP00000461865,9606.ENSP00000412894,0
9606.ENSP00000461865,9606.ENSP00000267430,1
9606.ENSP00000461865,9606.ENSP00000341071,0
9606.ENSP00000461865,9606.ENSP00000251642,0
9606.ENSP00000461865,9606.ENSP00000307853,0
9606.ENSP00000461865,9606.ENSP00000369213,0
9606.ENSP00000461865,9606.ENSP00000357308,0
9606.ENSP00000461865,9606.ENSP00000310520,0
9606.ENSP00000461865,9606.ENSP00000385787,0
9606.ENSP00000461865,9606.ENSP00000464357,0
9606.ENSP00000461865,9606.ENSP00000497271,0
9606.ENSP00000461865,9606.ENSP00000389182,0
9606.ENSP00000461865,9606.ENSP00000363081,0
9606.ENSP00000461865,9606.ENSP00000347134,0
9606.ENSP00000468991,9606.ENSP00000468897,1
9606.ENSP00000468991,9606.ENSP00000334448,1
9606.ENSP00000468991,9606.ENSP00000439666,1
9606.ENSP00000468991,9606.ENSP00000367872,1
9606.ENSP00000468991,9606.ENSP00000312999,1
9606.ENSP00000484940,9606.ENSP00000431445,1
9606.ENSP00000484940,9606.ENSP00000334051,0
9606.ENSP00000484940,9606.ENSP00000381333,0
9606.ENSP00000484940,9606.ENSP00000421801,0
9606.ENSP00000484940,9606.ENSP00000361850,0
9606.ENSP00000484940,9606.ENSP00000232564,0
9606.ENSP00000484940,9606.ENSP00000338171,0
9606.ENSP00000484940,9606.ENSP00000340820,0
9606.ENSP00000484940,9606.ENSP00000248948,0
9606.ENSP00000484940,9606.ENSP00000011653,1
9606.ENSP00000484940,9606.ENSP00000365817,0
9606.ENSP00000484940,9606.ENSP00000296099,0
9606.ENSP00000484940,9606.ENSP00000220809,0
9606.ENSP00000484940,9606.ENSP00000354553,0
9606.ENSP00000484940,9606.ENSP00000053243,0
9606.ENSP00000484940,9606.ENSP00000364114,0
9606.ENSP00000484940,9606.ENSP00000440066,0
9606.ENSP00000484940,9606.ENSP00000398629,0
9606.ENSP00000484940,9606.ENSP00000386559,1
9606.ENSP00000484940,9606.ENSP00000379873,1
9606.ENSP00000484940,9606.ENSP00000488912,0
9606.ENSP00000484940,9606.ENSP00000259951,0
9606.ENSP00000484940,9606.ENSP00000221891,0
9606.ENSP00000484940,9606.ENSP00000289429,1
9606.ENSP00000484940,9606.ENSP00000482678,0
9606.ENSP00000484940,9606.ENSP00000408146,0
9606.ENSP00000484940,9606.ENSP00000367872,0
9606.ENSP00000484940,9606.ENSP00000331172,1
9606.ENSP00000484940,9606.ENSP00000329312,0
9606.ENSP00000484940,9606.ENSP00000366024,0
9606.ENSP00000484940,9606.ENSP00000277903,0
9606.ENSP00000484940,9606.ENSP00000257770,0
9606.ENSP00000484940,9606.ENSP00000497910,1
9606.ENSP00000484940,9606.ENSP00000300692,1
9606.ENSP00000484940,9606.ENSP00000399168,1
9606.ENSP00000484940,9606.ENSP00000364080,0
9606.ENSP00000484940,9606.ENSP00000496848,0
9606.ENSP00000484940,9606.ENSP00000479032,0
9606.ENSP00000484940,9606.ENSP00000491969,0
9606.ENSP00000484940,9606.ENSP00000431254,0
9606.ENSP00000484940,9606.ENSP00000354927,0
9606.ENSP00000484940,9606.ENSP00000284981,0
9606.ENSP00000484940,9606.ENSP00000253496,0
9606.ENSP00000484940,9606.ENSP00000354566,1
9606.ENSP00000484940,9606.ENSP00000295756,1
9606.ENSP00000484940,9606.ENSP00000358022,0
9606.ENSP00000484940,9606.ENSP00000371958,0
9606.ENSP00000484940,9606.ENSP00000353099,0
9606.ENSP00000484940,9606.ENSP00000378786,0
9606.ENSP00000484940,9606.ENSP00000391592,0
9606.ENSP00000484940,9606.ENSP00000387246,0
9606.ENSP00000484940,9606.ENSP00000360141,0
9606.ENSP00000484940,9606.ENSP00000396330,0
9606.ENSP00000484940,9606.ENSP00000334448,0
9606.ENSP00000484940,9606.ENSP00000365402,0
9606.ENSP00000484940,9606.ENSP00000452747,0
9606.ENSP00000484940,9606.ENSP00000497691,0
9606.ENSP00000484940,9606.ENSP00000365411,0
9606.ENSP00000484940,9606.ENSP00000483585,0
9606.ENSP00000484940,9606.ENSP00000364898,1
9606.ENSP00000484940,9606.ENSP00000305260,0
9606.ENSP00000484940,9606.ENSP00000264972,1
9606.ENSP00000484940,9606.ENSP00000229264,0
9606.ENSP00000484940,9606.ENSP00000340943,0
9606.ENSP00000484940,9606.ENSP00000353508,0
9606.ENSP00000484940,9606.ENSP00000261837,0
9606.ENSP00000484940,9606.ENSP00000483567,0
9606.ENSP00000484940,9606.ENSP00000501245,1
9606.ENSP00000484940,9606.ENSP00000354782,1
9606.ENSP00000484940,9606.ENSP00000477563,1
9606.ENSP00000487094,9606.ENSP00000478303,1
9606.ENSP00000487094,9606.ENSP00000496044,1
9606.ENSP00000487094,9606.ENSP00000324124,1
9606.ENSP00000487094,9606.ENSP00000219252,0
9606.ENSP00000487094,9606.ENSP00000498469,1
9606.ENSP00000487094,9606.ENSP00000380904,1
9606.ENSP00000487094,9606.ENSP00000415536,1
9606.ENSP00000487094,9606.ENSP00000444136,0
9606.ENSP00000487094,9606.ENSP00000220659,0
9606.ENSP00000487094,9606.ENSP00000378736,1
9606.ENSP00000487094,9606.ENSP00000385725,1
9606.ENSP00000487094,9606.ENSP00000293860,1
9606.ENSP00000487094,9606.ENSP00000448387,0
9606.ENSP00000487094,9606.ENSP00000263857,0
9606.ENSP00000487094,9606.ENSP00000334564,1
9606.ENSP00000487094,9606.ENSP00000347345,1
9606.ENSP00000487094,9606.ENSP00000370625,0
9606.ENSP00000487094,9606.ENSP00000342889,1
9606.ENSP00000487094,9606.ENSP00000358320,1
9606.ENSP00000487094,9606.ENSP00000299853,1
9606.ENSP00000487094,9606.ENSP00000366828,1
9606.ENSP00000487094,9606.ENSP00000351575,0
9606.ENSP00000487094,9606.ENSP00000228347,1
9606.ENSP00000487094,9606.ENSP00000302478,1
9606.ENSP00000487094,9606.ENSP00000361446,1
9606.ENSP00000488748,9606.ENSP00000383042,0
9606.ENSP00000488748,9606.ENSP00000349595,0
9606.ENSP00000488748,9606.ENSP00000250003,1
9606.ENSP00000488748,9606.ENSP00000440045,0
9606.ENSP00000488748,9606.ENSP00000262188,0
9606.ENSP00000488995,9606.ENSP00000452245,0
9606.ENSP00000489624,9606.ENSP00000365458,0
9606.ENSP00000489624,9606.ENSP00000349428,0
9606.ENSP00000489859,9606.ENSP00000473929,0
9606.ENSP00000489859,9606.ENSP00000366091,0
9606.ENSP00000489859,9606.ENSP00000435380,0
9606.ENSP00000499205,9606.ENSP00000254193,0
9606.ENSP00000499205,9606.ENSP00000480240,0
9606.ENSP00000499205,9606.ENSP00000292879,1
9606.ENSP00000499205,9606.ENSP00000303015,1
9606.ENSP00000499205,9606.ENSP00000416534,0
9606.ENSP00000499205,9606.ENSP00000348010,0
9606.ENSP00000499205,9606.ENSP00000335321,0
9606.ENSP00000499205,9606.ENSP00000485022,1
9606.ENSP00000499205,9606.ENSP00000346986,0
9606.ENSP00000499205,9606.ENSP00000366604,1
9606.ENSP00000499205,9606.ENSP00000365744,1
9606.ENSP00000499205,9606.ENSP00000472998,0
9606.ENSP00000499205,9606.ENSP00000291552,1
9606.ENSP00000499205,9606.ENSP00000360532,0
9606.ENSP00000499205,9606.ENSP00000496019,0
9606.ENSP00000499205,9606.ENSP00000403310,0
9606.ENSP00000499205,9606.ENSP00000261973,0
9606.ENSP00000499205,9606.ENSP00000435550,0
9606.ENSP00000499205,9606.ENSP00000448073,0
9606.ENSP00000499205,9606.ENSP00000271628,0
9606.ENSP00000499205,9606.ENSP00000400591,0
9606.ENSP00000449026,9606.ENSP00000009530,0
9606.ENSP00000484940,9606.ENSP00000011653,1
9606.ENSP00000484940,9606.ENSP00000053243,0
9606.ENSP00000449026,9606.ENSP00000053468,0
9606.ENSP00000370010,9606.ENSP00000160382,0
9606.ENSP00000284856,9606.ENSP00000160382,0
9606.ENSP00000233143,9606.ENSP00000160382,0
9606.ENSP00000284856,9606.ENSP00000202816,0
9606.ENSP00000455716,9606.ENSP00000215071,0
9606.ENSP00000460371,9606.ENSP00000216181,0
9606.ENSP00000449026,9606.ENSP00000216330,0
9606.ENSP00000449026,9606.ENSP00000216554,0
9606.ENSP00000455716,9606.ENSP00000217026,0
9606.ENSP00000455716,9606.ENSP00000217971,0
9606.ENSP00000487094,9606.ENSP00000219252,0
9606.ENSP00000233143,9606.ENSP00000220003,0
9606.ENSP00000487094,9606.ENSP00000220659,0
9606.ENSP00000484940,9606.ENSP00000220809,0
9606.ENSP00000455716,9606.ENSP00000220853,0
9606.ENSP00000484940,9606.ENSP00000221891,0
9606.ENSP00000455716,9606.ENSP00000222247,0
9606.ENSP00000449026,9606.ENSP00000222247,1
9606.ENSP00000455716,9606.ENSP00000222256,0
9606.ENSP00000455716,9606.ENSP00000223641,1
9606.ENSP00000449026,9606.ENSP00000224073,0
9606.ENSP00000449026,9606.ENSP00000225388,1
9606.ENSP00000455716,9606.ENSP00000225430,0
9606.ENSP00000449026,9606.ENSP00000225430,1
9606.ENSP00000233143,9606.ENSP00000225655,0
9606.ENSP00000370010,9606.ENSP00000225655,1
9606.ENSP00000455716,9606.ENSP00000225726,0
9606.ENSP00000449026,9606.ENSP00000225729,0
9606.ENSP00000487094,9606.ENSP00000228347,1
9606.ENSP00000455716,9606.ENSP00000228506,1
9606.ENSP00000484940,9606.ENSP00000229264,0
9606.ENSP00000449026,9606.ENSP00000229769,0
9606.ENSP00000449026,9606.ENSP00000230050,0
9606.ENSP00000455716,9606.ENSP00000230050,0
9606.ENSP00000370010,9606.ENSP00000231790,1
9606.ENSP00000484940,9606.ENSP00000232564,0
9606.ENSP00000449026,9606.ENSP00000232905,0
9606.ENSP00000455716,9606.ENSP00000233615,0
9606.ENSP00000455716,9606.ENSP00000237530,1
9606.ENSP00000449026,9606.ENSP00000240922,0
9606.ENSP00000455716,9606.ENSP00000242351,0
9606.ENSP00000455771,9606.ENSP00000242776,0
9606.ENSP00000455716,9606.ENSP00000242776,0
9606.ENSP00000455716,9606.ENSP00000242848,0
9606.ENSP00000284856,9606.ENSP00000242848,0
9606.ENSP00000455716,9606.ENSP00000243253,1
9606.ENSP00000455716,9606.ENSP00000243326,0
9606.ENSP00000455716,9606.ENSP00000244763,1
9606.ENSP00000449026,9606.ENSP00000245539,0
9606.ENSP00000455716,9606.ENSP00000247461,0
9606.ENSP00000484940,9606.ENSP00000248948,0
9606.ENSP00000460371,9606.ENSP00000249700,0
9606.ENSP00000233143,9606.ENSP00000249700,0
9606.ENSP00000488748,9606.ENSP00000250003,1
9606.ENSP00000455716,9606.ENSP00000250498,1
9606.ENSP00000449026,9606.ENSP00000250784,0
9606.ENSP00000461865,9606.ENSP00000251642,0
9606.ENSP00000284856,9606.ENSP00000252542,0
9606.ENSP00000449026,9606.ENSP00000253039,0
9606.ENSP00000449026,9606.ENSP00000253108,0
9606.ENSP00000455716,9606.ENSP00000253457,0
9606.ENSP00000484940,9606.ENSP00000253496,0
9606.ENSP00000499205,9606.ENSP00000254193,0
9606.ENSP00000233143,9606.ENSP00000254301,0
9606.ENSP00000233143,9606.ENSP00000254322,0
9606.ENSP00000455716,9606.ENSP00000254442,0
9606.ENSP00000449026,9606.ENSP00000254730,0
9606.ENSP00000233143,9606.ENSP00000254942,0
9606.ENSP00000455716,9606.ENSP00000255631,0
9606.ENSP00000449026,9606.ENSP00000256383,0
9606.ENSP00000284856,9606.ENSP00000257181,0
9606.ENSP00000484940,9606.ENSP00000257770,0
9606.ENSP00000233143,9606.ENSP00000257787,0
9606.ENSP00000370010,9606.ENSP00000257787,0
9606.ENSP00000449026,9606.ENSP00000258955,0
9606.ENSP00000455716,9606.ENSP00000259021,0
9606.ENSP00000449026,9606.ENSP00000259469,0
9606.ENSP00000455716,9606.ENSP00000259469,0
9606.ENSP00000484940,9606.ENSP00000259951,0
9606.ENSP00000455716,9606.ENSP00000260947,0
9606.ENSP00000284856,9606.ENSP00000261167,0
9606.ENSP00000455716,9606.ENSP00000261590,0
9606.ENSP00000484940,9606.ENSP00000261837,0
9606.ENSP00000455716,9606.ENSP00000261890,0
9606.ENSP00000455716,9606.ENSP00000261900,0
9606.ENSP00000499205,9606.ENSP00000261973,0
9606.ENSP00000284856,9606.ENSP00000262043,0
9606.ENSP00000460371,9606.ENSP00000262043,0
9606.ENSP00000488748,9606.ENSP00000262188,0
9606.ENSP00000435380,9606.ENSP00000262291,0
9606.ENSP00000455716,9606.ENSP00000262554,0
9606.ENSP00000455716,9606.ENSP00000262584,0
9606.ENSP00000449026,9606.ENSP00000262584,1
9606.ENSP00000455716,9606.ENSP00000262646,0
9606.ENSP00000439228,9606.ENSP00000262746,0
9606.ENSP00000449026,9606.ENSP00000263629,0
9606.ENSP00000487094,9606.ENSP00000263857,0
9606.ENSP00000457111,9606.ENSP00000264183,0
9606.ENSP00000370010,9606.ENSP00000264498,0
9606.ENSP00000455716,9606.ENSP00000264710,0
9606.ENSP00000449026,9606.ENSP00000264951,0
9606.ENSP00000484940,9606.ENSP00000264972,1
9606.ENSP00000455716,9606.ENSP00000264995,0
9606.ENSP00000449026,9606.ENSP00000264995,0
9606.ENSP00000455716,9606.ENSP00000265062,0
9606.ENSP00000455716,9606.ENSP00000265195,0
9606.ENSP00000455716,9606.ENSP00000265713,0
9606.ENSP00000233143,9606.ENSP00000265970,0
9606.ENSP00000455716,9606.ENSP00000266732,0
9606.ENSP00000461865,9606.ENSP00000267430,1
9606.ENSP00000370010,9606.ENSP00000267843,0
9606.ENSP00000455716,9606.ENSP00000268661,0
9606.ENSP00000449026,9606.ENSP00000268661,0
9606.ENSP00000449026,9606.ENSP00000270625,0
9606.ENSP00000370010,9606.ENSP00000270792,0
9606.ENSP00000439228,9606.ENSP00000271308,0
9606.ENSP00000499205,9606.ENSP00000271628,0
9606.ENSP00000449026,9606.ENSP00000272317,0
9606.ENSP00000449026,9606.ENSP00000272418,0
9606.ENSP00000455716,9606.ENSP00000274242,0
9606.ENSP00000449026,9606.ENSP00000274242,0
9606.ENSP00000449026,9606.ENSP00000274311,0
9606.ENSP00000455716,9606.ENSP00000274606,0
9606.ENSP00000333887,9606.ENSP00000274811,0
9606.ENSP00000233143,9606.ENSP00000276603,0
9606.ENSP00000284856,9606.ENSP00000276603,0
9606.ENSP00000484940,9606.ENSP00000277903,0
9606.ENSP00000370010,9606.ENSP00000278407,1
9606.ENSP00000449026,9606.ENSP00000278572,1
9606.ENSP00000455716,9606.ENSP00000279392,0
9606.ENSP00000449026,9606.ENSP00000280557,0
9606.ENSP00000455771,9606.ENSP00000281031,0
9606.ENSP00000289373,9606.ENSP00000281031,0
9606.ENSP00000455716,9606.ENSP00000281047,0
9606.ENSP00000439228,9606.ENSP00000284551,0
9606.ENSP00000370010,9606.ENSP00000284856,1
9606.ENSP00000484940,9606.ENSP00000284981,0
9606.ENSP00000460371,9606.ENSP00000285039,0
9606.ENSP00000449026,9606.ENSP00000286794,0
9606.ENSP00000455716,9606.ENSP00000287598,0
9606.ENSP00000460371,9606.ENSP00000288235,0
9606.ENSP00000284856,9606.ENSP00000288235,0
9606.ENSP00000449026,9606.ENSP00000289371,0
9606.ENSP00000484940,9606.ENSP00000289429,1
9606.ENSP00000284856,9606.ENSP00000290231,0
9606.ENSP00000370010,9606.ENSP00000291295,0
9606.ENSP00000499205,9606.ENSP00000291552,1
9606.ENSP00000449026,9606.ENSP00000292574,0
9606.ENSP00000449026,9606.ENSP00000292586,0
9606.ENSP00000499205,9606.ENSP00000292879,1
9606.ENSP00000487094,9606.ENSP00000293860,1
9606.ENSP00000457111,9606.ENSP00000293879,0
9606.ENSP00000449026,9606.ENSP00000294189,0
9606.ENSP00000455716,9606.ENSP00000294189,0
9606.ENSP00000455716,9606.ENSP00000295025,0
9606.ENSP00000370010,9606.ENSP00000295550,0
9606.ENSP00000455716,9606.ENSP00000295682,1
9606.ENSP00000435380,9606.ENSP00000295694,0
9606.ENSP00000455716,9606.ENSP00000295702,1
9606.ENSP00000484940,9606.ENSP00000295756,1
9606.ENSP00000455716,9606.ENSP00000295770,1
9606.ENSP00000449026,9606.ENSP00000295822,0
9606.ENSP00000484940,9606.ENSP00000296099,0
9606.ENSP00000455716,9606.ENSP00000296255,1
9606.ENSP00000449026,9606.ENSP00000296543,0
9606.ENSP00000449026,9606.ENSP00000296674,1
9606.ENSP00000370010,9606.ENSP00000297338,0
9606.ENSP00000284856,9606.ENSP00000297579,0
9606.ENSP00000439666,9606.ENSP00000297591,0
9606.ENSP00000284856,9606.ENSP00000297591,0
9606.ENSP00000370010,9606.ENSP00000298229,0
9606.ENSP00000233143,9606.ENSP00000298229,0
9606.ENSP00000449026,9606.ENSP00000298283,0
9606.ENSP00000455716,9606.ENSP00000298283,0
9606.ENSP00000457111,9606.ENSP00000298552,0
9606.ENSP00000455716,9606.ENSP00000299767,0
9606.ENSP00000487094,9606.ENSP00000299853,1
9606.ENSP00000284856,9606.ENSP00000300086,0
9606.ENSP00000233143,9606.ENSP00000300086,0
9606.ENSP00000455716,9606.ENSP00000300151,0
9606.ENSP00000457111,9606.ENSP00000300574,1
9606.ENSP00000449026,9606.ENSP00000300648,0
9606.ENSP00000455716,9606.ENSP00000300651,0
9606.ENSP00000449026,9606.ENSP00000300651,0
9606.ENSP00000484940,9606.ENSP00000300692,1
9606.ENSP00000455716,9606.ENSP00000301159,0
9606.ENSP00000370010,9606.ENSP00000301215,0
9606.ENSP00000487094,9606.ENSP00000302478,1
9606.ENSP00000455716,9606.ENSP00000302530,0
9606.ENSP00000460371,9606.ENSP00000302640,0
9606.ENSP00000449026,9606.ENSP00000302886,0
9606.ENSP00000499205,9606.ENSP00000303015,1
9606.ENSP00000457111,9606.ENSP00000303830,0
9606.ENSP00000455716,9606.ENSP00000303992,0
9606.ENSP00000370010,9606.ENSP00000304643,0
9606.ENSP00000455716,9606.ENSP00000304854,0
9606.ENSP00000457111,9606.ENSP00000304895,1
9606.ENSP00000484940,9606.ENSP00000305260,0
9606.ENSP00000233143,9606.ENSP00000305919,0
9606.ENSP00000370010,9606.ENSP00000306015,0
9606.ENSP00000449026,9606.ENSP00000306548,0
9606.ENSP00000455716,9606.ENSP00000306548,0
9606.ENSP00000455716,9606.ENSP00000306902,0
9606.ENSP00000455716,9606.ENSP00000307235,0
9606.ENSP00000455716,9606.ENSP00000307567,0
9606.ENSP00000449026,9606.ENSP00000307726,0
9606.ENSP00000461865,9606.ENSP00000307853,0
9606.ENSP00000449026,9606.ENSP00000307889,0
9606.ENSP00000455716,9606.ENSP00000307889,0
9606.ENSP00000449026,9606.ENSP00000307940,0
9606.ENSP00000455716,9606.ENSP00000308897,0
9606.ENSP00000455716,9606.ENSP00000309334,0
9606.ENSP00000449026,9606.ENSP00000309334,0
9606.ENSP00000449026,9606.ENSP00000309830,1
9606.ENSP00000455716,9606.ENSP00000309830,0
9606.ENSP00000455716,9606.ENSP00000310182,0
9606.ENSP00000461865,9606.ENSP00000310520,0
9606.ENSP00000455716,9606.ENSP00000311430,0
9606.ENSP00000449026,9606.ENSP00000311430,0
9606.ENSP00000439666,9606.ENSP00000312999,1
9606.ENSP00000468991,9606.ENSP00000312999,1
9606.ENSP00000449026,9606.ENSP00000313603,1
9606.ENSP00000439228,9606.ENSP00000313877,0
9606.ENSP00000460371,9606.ENSP00000314556,0
9606.ENSP00000449026,9606.ENSP00000315017,0
9606.ENSP00000370010,9606.ENSP00000315299,0
9606.ENSP00000455716,9606.ENSP00000317331,1
9606.ENSP00000449026,9606.ENSP00000317376,0
9606.ENSP00000455716,9606.ENSP00000319104,0
9606.ENSP00000370010,9606.ENSP00000319814,0
9606.ENSP00000289373,9606.ENSP00000320309,0
9606.ENSP00000457111,9606.ENSP00000321388,0
9606.ENSP00000455716,9606.ENSP00000321703,0
9606.ENSP00000370010,9606.ENSP00000322170,1
9606.ENSP00000284856,9606.ENSP00000322937,0
9606.ENSP00000449026,9606.ENSP00000323063,0
9606.ENSP00000487094,9606.ENSP00000324124,1
9606.ENSP00000449026,9606.ENSP00000326128,1
9606.ENSP00000449026,9606.ENSP00000326981,0
9606.ENSP00000484940,9606.ENSP00000329312,0
9606.ENSP00000455716,9606.ENSP00000329419,0
9606.ENSP00000449026,9606.ENSP00000329715,0
9606.ENSP00000455716,9606.ENSP00000330945,0
9606.ENSP00000449026,9606.ENSP00000331019,0
9606.ENSP00000484940,9606.ENSP00000331172,1
9606.ENSP00000449026,9606.ENSP00000332604,0
9606.ENSP00000484940,9606.ENSP00000334051,0
9606.ENSP00000370010,9606.ENSP00000334122,1
9606.ENSP00000468991,9606.ENSP00000334448,1
9606.ENSP00000439666,9606.ENSP00000334448,1
9606.ENSP00000484940,9606.ENSP00000334448,0
9606.ENSP00000487094,9606.ENSP00000334564,1
9606.ENSP00000439228,9606.ENSP00000335153,0
9606.ENSP00000499205,9606.ENSP00000335321,0
9606.ENSP00000333887,9606.ENSP00000335493,0
9606.ENSP00000449026,9606.ENSP00000336702,0
9606.ENSP00000455716,9606.ENSP00000336783,0
9606.ENSP00000370010,9606.ENSP00000337598,1
9606.ENSP00000484940,9606.ENSP00000338171,0
9606.ENSP00000449026,9606.ENSP00000338788,0
9606.ENSP00000455716,9606.ENSP00000338844,0
9606.ENSP00000439228,9606.ENSP00000339063,0
9606.ENSP00000449026,9606.ENSP00000339063,0
9606.ENSP00000439666,9606.ENSP00000339063,0
9606.ENSP00000370010,9606.ENSP00000339063,0
9606.ENSP00000439228,9606.ENSP00000339659,0
9606.ENSP00000455716,9606.ENSP00000339795,0
9606.ENSP00000449026,9606.ENSP00000339795,0
9606.ENSP00000484940,9606.ENSP00000340820,0
9606.ENSP00000484940,9606.ENSP00000340943,0
9606.ENSP00000461865,9606.ENSP00000341071,0
9606.ENSP00000455716,9606.ENSP00000341625,0
9606.ENSP00000449026,9606.ENSP00000341885,0
9606.ENSP00000382856,9606.ENSP00000341940,0
9606.ENSP00000455716,9606.ENSP00000341947,0
9606.ENSP00000487094,9606.ENSP00000342889,1
9606.ENSP00000455716,9606.ENSP00000345575,0
9606.ENSP00000455716,9606.ENSP00000345656,0
9606.ENSP00000449026,9606.ENSP00000345957,1
9606.ENSP00000455716,9606.ENSP00000346001,0
9606.ENSP00000449026,9606.ENSP00000346001,0
9606.ENSP00000455716,9606.ENSP00000346012,0
9606.ENSP00000455716,9606.ENSP00000346015,0
9606.ENSP00000449026,9606.ENSP00000346015,0
9606.ENSP00000455716,9606.ENSP00000346027,0
9606.ENSP00000449026,9606.ENSP00000346027,0
9606.ENSP00000449026,9606.ENSP00000346037,0
9606.ENSP00000449026,9606.ENSP00000346050,0
9606.ENSP00000455716,9606.ENSP00000346080,0
9606.ENSP00000449026,9606.ENSP00000346080,0
9606.ENSP00000455716,9606.ENSP00000346088,0
9606.ENSP00000449026,9606.ENSP00000346088,0
9606.ENSP00000457111,9606.ENSP00000346300,1
9606.ENSP00000499205,9606.ENSP00000346986,0
9606.ENSP00000461865,9606.ENSP00000347134,0
9606.ENSP00000487094,9606.ENSP00000347345,1
9606.ENSP00000457111,9606.ENSP00000347602,0
9606.ENSP00000499205,9606.ENSP00000348010,0
9606.ENSP00000460371,9606.ENSP00000348128,0
9606.ENSP00000449026,9606.ENSP00000348849,1
9606.ENSP00000370010,9606.ENSP00000349168,0
9606.ENSP00000449026,9606.ENSP00000349168,0
9606.ENSP00000489624,9606.ENSP00000349428,0
9606.ENSP00000449026,9606.ENSP00000349594,0
9606.ENSP00000488748,9606.ENSP00000349595,0
9606.ENSP00000435380,9606.ENSP00000349595,1
9606.ENSP00000461865,9606.ENSP00000350098,0
9606.ENSP00000435380,9606.ENSP00000350132,1
9606.ENSP00000284856,9606.ENSP00000350249,0
9606.ENSP00000233143,9606.ENSP00000350249,0
9606.ENSP00000455716,9606.ENSP00000350676,0
9606.ENSP00000449026,9606.ENSP00000351159,0
9606.ENSP00000370010,9606.ENSP00000351379,1
9606.ENSP00000455716,9606.ENSP00000351416,0
9606.ENSP00000487094,9606.ENSP00000351575,0
9606.ENSP00000435380,9606.ENSP00000353072,0
9606.ENSP00000484940,9606.ENSP00000353099,0
9606.ENSP00000484940,9606.ENSP00000353508,0
9606.ENSP00000455716,9606.ENSP00000353734,0
9606.ENSP00000455716,9606.ENSP00000354085,0
9606.ENSP00000449026,9606.ENSP00000354125,0
9606.ENSP00000449026,9606.ENSP00000354525,0
9606.ENSP00000455716,9606.ENSP00000354525,0
9606.ENSP00000484940,9606.ENSP00000354553,0
9606.ENSP00000484940,9606.ENSP00000354566,1
9606.ENSP00000455716,9606.ENSP00000354649,1
9606.ENSP00000449026,9606.ENSP00000354722,0
9606.ENSP00000455716,9606.ENSP00000354739,0
9606.ENSP00000449026,9606.ENSP00000354739,0
9606.ENSP00000484940,9606.ENSP00000354782,1
9606.ENSP00000484940,9606.ENSP00000354927,0
9606.ENSP00000455716,9606.ENSP00000355228,0
9606.ENSP00000449026,9606.ENSP00000355228,0
9606.ENSP00000455716,9606.ENSP00000355315,0
9606.ENSP00000449026,9606.ENSP00000355315,1
9606.ENSP00000439228,9606.ENSP00000355388,0
9606.ENSP00000284856,9606.ENSP00000355645,0
9606.ENSP00000370010,9606.ENSP00000355645,1
9606.ENSP00000455716,9606.ENSP00000355890,0
9606.ENSP00000449026,9606.ENSP00000356520,1
9606.ENSP00000449026,9606.ENSP00000356811,0
9606.ENSP00000457111,9606.ENSP00000357178,0
9606.ENSP00000233143,9606.ENSP00000357283,0
9606.ENSP00000461865,9606.ENSP00000357308,0
9606.ENSP00000370010,9606.ENSP00000357440,0
9606.ENSP00000233143,9606.ENSP00000357979,0
9606.ENSP00000484940,9606.ENSP00000358022,0
9606.ENSP00000233143,9606.ENSP00000358081,0
9606.ENSP00000449026,9606.ENSP00000358140,0
9606.ENSP00000455716,9606.ENSP00000358283,0
9606.ENSP00000487094,9606.ENSP00000358320,1
9606.ENSP00000455716,9606.ENSP00000358857,0
9606.ENSP00000455716,9606.ENSP00000359018,0
9606.ENSP00000449026,9606.ENSP00000359018,0
9606.ENSP00000455716,9606.ENSP00000359225,0
9606.ENSP00000449026,9606.ENSP00000359345,0
9606.ENSP00000370010,9606.ENSP00000359345,0
9606.ENSP00000455716,9606.ENSP00000359345,0
9606.ENSP00000455716,9606.ENSP00000359380,0
9606.ENSP00000449026,9606.ENSP00000359571,0
9606.ENSP00000449026,9606.ENSP00000359693,0
