Peptide,Protein,Y
1598,3653,1
1599,3086,1
1599,3654,1
1599,3655,1
1599,3656,1
1600,3150,1
1601,3657,1
1602,3658,1
1603,3658,1
1604,3438,1
1399,2927,1
1605,3659,1
1606,3660,1
1607,3660,1
1608,3661,1
1609,3303,1
1610,3303,1
1610,3662,1
1611,3663,1
1612,3664,1
1613,3486,1
1614,3664,1
1615,3486,1
1616,3665,1
1616,3666,1
1617,3665,1
1617,3666,1
653,3667,1
1618,3668,1
1619,2916,1
1620,3396,1
1621,2957,1
1622,2957,1
1623,3377,1
1624,3433,1
1625,2966,1
1626,3669,1
1627,2894,1
1628,3292,1
1629,3292,1
1630,3665,1
1631,3665,1
1279,2929,1
1632,3384,1
1633,3563,1
1634,3563,1
1635,3250,1
1636,3670,1
1637,3671,1
1638,3672,1
1639,3672,1
1640,3672,1
1641,3673,1
1641,3674,1
1642,3675,1
1643,3676,1
1519,3586,1
1644,3018,1
1645,3677,1
1645,3678,1
1646,3445,1
1647,2859,1
1648,3679,1
1649,3261,1
1650,3430,1
1651,3305,1
1652,3076,1
694,3680,1
1653,3298,1
1654,3520,1
1655,2873,1
1656,3681,1
1657,3035,1
99,3205,1
1658,3205,1
1659,3682,1
1660,3260,1
1661,3550,1
1662,3683,1
1663,3684,1
1663,3685,1
1664,3684,1
1664,3685,1
1665,3684,1
1665,3685,1
1666,3686,1
1666,3687,1
1667,3686,1
1667,3687,1
1668,3688,1
1669,3010,1
1670,3689,1
931,3690,1
1671,3691,1
1672,3691,1
798,3692,1
799,3692,1
1673,3069,1
1674,3693,1
718,3693,1
1675,3133,1
1676,3483,1
1677,3483,1
1678,3694,1
1679,3695,1
1680,3303,1
1680,3696,1
757,3697,1
1681,3698,1
1682,3019,1
1683,3019,1
1684,3019,1
1685,3699,1
1179,3620,1
770,3620,1
1686,3451,1
1687,3451,1
1688,3486,1
1689,3700,1
1690,3700,1
1691,3701,1
1691,3702,1
1692,3701,1
1692,3702,1
1693,3384,1
1694,3340,1
1695,3340,1
1696,3445,1
1697,3445,1
1698,2907,1
1699,3703,1
1699,3702,1
1700,3703,1
1700,3702,1
1701,3703,1
1701,3702,1
1702,3703,1
1702,3702,1
1699,2859,1
1702,2859,1
1703,3169,1
1703,3704,1
1704,3313,1
1705,3705,1
1706,3705,1
1707,2932,1
1708,3706,1
1709,3070,1
690,3707,1
286,3708,1
1710,3709,1
1711,3710,1
1711,2850,1
1712,3711,1
1713,3462,1
1714,3184,1
1715,3188,1
1715,3712,1
1716,3713,1
1717,3669,1
1718,2859,1
1719,3714,1
1720,2859,1
267,2859,1
1721,2940,1
1722,2985,1
1723,3715,1
1724,3716,1
963,3717,1
1725,3718,1
1726,2880,1
1727,3719,1
1728,3719,1
1729,3719,1
1730,2940,1
1731,3321,1
1732,3321,1
1733,3303,1
1172,3720,1
1734,3720,1
1735,3720,1
1736,3720,1
1737,3721,1
1366,2959,1
1366,3284,1
766,2959,1
1484,2959,1
1484,3284,1
1485,2959,1
1485,3284,1
1369,2959,1
1369,3284,1
1738,2959,1
1738,3284,1
1739,2934,1
1740,3722,1
1741,3711,1
1742,3711,1
1743,3723,1
1744,3017,1
1745,3556,1
1746,3720,1
1747,3724,1
1748,3725,1
1749,3377,1
1750,3726,1
1751,3726,1
1752,3726,1
1753,3726,1
1754,2859,1
1755,3617,1
1756,3727,1
1757,2859,1
1758,2859,1
1759,2859,1
1760,3702,1
1761,3184,1
1762,3184,1
1763,3728,1
1764,3728,1
1765,3184,1
1766,3729,1
1767,3730,1
1768,3730,1
1769,3731,1
1770,3732,1
1771,3733,1
551,3733,1
1771,3236,1
1586,3734,1
1772,3735,1
1773,3735,1
1774,3735,1
1775,2859,1
568,3736,1
292,3737,1
1512,3243,1
1776,2934,1
1777,3175,1
1778,3175,1
1779,3738,1
1779,3675,1
1779,3739,1
1780,3738,1
1780,3675,1
1780,3739,1
1781,3525,1
1782,3188,1
1783,3563,1
1784,3563,1
798,799,1
799,799,1
1785,3359,1
1785,799,1
1786,2852,1
1787,3740,1
1788,3740,1
1789,3054,1
1790,3054,1
1791,3741,1
1792,3742,1
1793,3462,1
1794,2859,1
1795,2859,1
1796,2859,1
1797,2940,1
1798,3657,1
1799,2859,1
1800,3743,1
1006,3054,1
1801,3744,1
1801,3745,1
1801,3746,1
1801,3747,1
1801,3748,1
1802,3590,1
1803,3590,1
1804,3590,1
1370,3590,1
1805,3749,1
1806,3340,1
1807,3222,1
1808,3750,1
1809,3751,1
1810,3752,1
1811,3753,1
1810,3754,1
1812,3755,1
1813,3756,1
1814,3462,1
1815,3462,1
1816,3486,1
292,3757,1
1817,3758,1
1818,2880,1
1819,3759,1
1820,3612,1
1821,2924,1
1822,2924,1
1823,3728,1
1824,3760,1
1825,3760,1
1826,3617,1
1827,3171,1
1828,3761,1
1829,3324,1
1830,3324,1
1831,3315,1
1832,3315,1
1833,3762,1
1834,3763,1
1835,2966,1
1835,2859,1
1836,2863,1
1837,3764,1
1838,3765,1
1839,3296,1
1840,3296,1
1841,2859,1
292,3766,1
1842,3766,1
1843,3377,1
1844,3765,1
1845,3184,1
1846,2957,1
1847,2880,1
1848,3705,1
1849,3767,1
1850,3768,1
1851,3768,1
1852,3769,1
1853,3769,1
1854,3770,1
1855,3770,1
1856,3770,1
34,3771,1
1857,3771,1
1858,3772,1
1859,3772,1
1860,3070,1
1861,3070,1
1862,3773,1
1863,3774,1
1864,3773,1
1865,2894,1
1866,3775,1
1867,3776,1
1868,2934,1
1869,2934,1
1870,2942,1
1871,3777,1
1872,3776,1
1873,3776,1
1874,3754,1
1875,3778,1
1495,3284,1
1876,2934,1
1877,3086,1
1877,3087,1
1877,3779,1
1877,3780,1
1878,3781,1
1879,3712,1
1880,2957,1
1881,2957,1
1882,3782,1
1883,3783,1
1884,3783,1
1885,3783,1
1886,3783,1
1887,3783,1
1888,3783,1
1889,3784,1
1889,3325,1
1890,3325,1
1891,3785,1
1892,3785,1
1893,3785,1
1894,3588,1
1894,3786,1
1895,2852,1
1279,3092,1
1896,3423,1
1897,3787,1
1898,3665,1
1899,3665,1
1900,3349,1
1901,3349,1
1902,3788,1
1903,3789,1
1904,3789,1
1905,3789,1
1906,3789,1
1907,3790,1
1908,3760,1
1909,3585,1
1910,3791,1
1911,3384,1
557,3792,1
1912,3793,1
883,3794,1
1913,3794,1
1914,3795,1
1915,3796,1
1916,3188,1
1917,3188,1
1918,3797,1
1919,3798,1
1920,2934,1
1921,3799,1
1921,3800,1
1922,3184,1
1923,3184,1
1924,3184,1
1925,3184,1
1926,3801,1
1927,3801,1
1928,3801,1
1929,3801,1
1930,3801,1
1931,3795,1
1932,3602,1
1933,2928,1
1934,2928,1
1935,2928,1
1936,3802,1
1936,3803,1
943,3802,1
943,3803,1
944,3802,1
944,3803,1
1937,3802,1
1937,3803,1
946,3802,1
946,3803,1
1938,3802,1
1938,3803,1
1939,2859,1
1940,2859,1
1941,2859,1
1942,3384,1
131,2930,1
1943,2930,1
1801,3804,1
1801,3805,1
1801,3806,1
1801,3807,1
1801,3808,1
1944,3809,1
1945,3809,1
1623,2930,1
551,3810,1
1946,3811,1
1947,3812,1
1948,2934,1
1949,3813,1
1950,3814,1
1951,3814,1
1952,3384,1
1953,3384,1
1954,3384,1
1955,3137,1
1956,3137,1
1957,3137,1
1958,3137,1
1959,3137,1
1960,3137,1
1961,3377,1
1962,2894,1
1963,3815,1
1964,3815,1
1965,3815,1
1966,3815,1
1967,3816,1
1968,3817,1
1969,3636,1
1970,2859,1
1971,3818,1
1971,3819,1
1972,3448,1
1973,3448,1
1974,3448,1
1975,3448,1
1976,3820,1
1977,3821,1
1977,2859,1
1978,3821,1
1979,2859,1
1980,3822,1
1981,3823,1
1982,3377,1
1983,3162,1
1984,3162,1
1985,3016,1
1986,3016,1
1987,3824,1
1988,3825,1
1988,3826,1
1989,3825,1
1989,3826,1
1990,3825,1
1990,3826,1
1991,3827,1
1992,3827,1
1993,3827,1
1994,3828,1
1995,3829,1
1995,3818,1
1995,3819,1
1996,2861,1
1997,2861,1
1998,2861,1
1999,2861,1
2000,3791,1
2001,3830,1
2002,3831,1
2003,3832,1
2004,3833,1
2005,3834,1
2006,3834,1
2007,3835,1
2008,3836,1
2009,3836,1
2010,3837,1
2011,3838,1
2012,3315,1
276,3315,1
2013,3839,1
2014,2999,1
746,3603,1
2015,3778,1
2016,3778,1
2017,3410,1
676,3171,1
2018,3772,1
2019,3772,1
2020,3840,1
2021,3840,1
2022,3840,1
2023,2966,1
2023,2859,1
2024,2966,1
2024,2859,1
2025,2966,1
2025,2859,1
2026,3456,1
2027,3456,1
2028,2934,1
557,3597,1
2029,3841,1
2030,3400,1
1027,3842,1
2031,3400,1
780,3843,1
2032,3085,1
800,3339,1
2033,2859,1
2034,3844,1
2035,3657,1
2036,2929,1
2037,3845,1
2038,3845,1
2039,3711,1
2040,3846,1
2041,3711,1
2042,3847,1
2043,3848,1
2044,2966,1
406,3514,1
2045,3785,1
2046,3378,1
738,3849,1
884,3410,1
2047,3232,1
2047,3313,1
2048,3232,1
2049,3715,1
2050,3715,1
2051,3715,1
2052,3715,1
2053,3715,1
2054,3715,1
2055,3850,1
2056,3773,1
1494,3465,1
2057,3465,1
2057,3284,1
2058,3851,1
2059,3852,1
2060,3303,1
2060,3853,1
2060,3609,1
2061,3854,1
2061,3855,1
2061,3856,1
2061,3857,1
2061,3858,1
2061,3859,1
2062,3854,1
2062,3855,1
2062,3856,1
2062,3857,1
2062,3858,1
2062,3859,1
2063,3860,1
2064,3584,1
2065,3584,1
2066,3861,1
2067,3862,1
2068,3584,1
2069,3863,1
2069,3864,1
2070,3577,1
2071,3865,1
2072,3326,1
2073,3254,1
2074,3849,1
739,3849,1
2075,3849,1
1688,3849,1
2076,3866,1
2077,3867,1
2078,3867,1
2079,3867,1
2080,3867,1
2080,3312,1
2080,3313,1
2081,3868,1
2082,3869,1
2083,3870,1
2084,3313,1
2085,3313,1
2086,3871,1
2087,3872,1
2088,3873,1
2089,3874,1
2089,3875,1
2090,2934,1
2091,3471,1
2092,3471,1
2093,2940,1
2094,2940,1
2095,3876,1
2096,3876,1
2097,3232,1
2098,3877,1
2099,2859,1
2100,2934,1
2101,3878,1
2102,3879,1
2103,3880,1
2104,3881,1
2105,3882,1
2106,3882,1
2107,3883,1
2108,2859,1
2109,3884,1
2110,3657,1
675,3704,1
2111,3091,1
2112,3471,1
2113,3222,1
508,3377,1
1801,3885,1
2114,3886,1
2115,3887,1
2116,3888,1
2117,3889,1
2118,2966,1
2118,2859,1
2119,3865,1
2120,3890,1
2121,3873,1
2122,3873,1
2123,3873,1
2124,3069,1
1989,3891,1
1989,3892,1
1989,3893,1
1989,3894,1
1988,3891,1
1988,3892,1
1988,3893,1
1988,3894,1
1990,3891,1
1990,3892,1
1990,3893,1
1990,3894,1
2125,3254,1
675,3895,1
2126,3470,1
2127,3896,1
2127,3897,1
2128,3315,1
2129,3315,1
2130,3340,1
2131,3574,1
2132,3898,1
551,3899,1
2133,3809,1
2134,3900,1
2135,3900,1
2136,3900,1
2137,3901,1
2138,3902,1
2139,3796,1
2140,3881,1
557,3903,1
2141,3462,1
2142,3904,1
2143,3905,1
2144,3340,1
2145,3238,1
551,3906,1
860,3315,1
2146,3315,1
2147,3315,1
2148,3174,1
2149,2930,1
2150,2930,1
2151,3907,1
2152,3907,1
2153,3907,1
2154,3908,1
2155,3909,1
292,3909,1
2156,3340,1
2157,3340,1
1987,3910,1
2158,3340,1
2159,3911,1
2160,3911,1
2161,3228,1
2162,3228,1
2163,3228,1
2164,3912,1
2165,3912,1
2166,3913,1
2166,3914,1
163,3915,1
2167,3915,1
1366,3915,1
766,3915,1
1484,3915,1
1485,3915,1
1369,3915,1
2168,3915,1
770,3915,1
2169,3916,1
2170,3813,1
2171,3917,1
2172,3918,1
2173,3919,1
2174,3920,1
2175,3921,1
2176,3922,1
1205,3134,1
2177,3923,1
2178,3924,1
2179,3925,1
2180,3926,1
2181,3927,1
2182,2894,1
2183,2894,1
2184,3482,1
2185,2916,1
2186,2966,1
2187,3449,1
2188,3066,1
2189,3928,1
2189,3929,1
2190,3930,1
2191,3931,1
2192,3932,1
2193,3809,1
2194,2940,1
2195,3933,1
2196,3037,1
2197,3715,1
2198,3934,1
2199,3935,1
2200,3935,1
2199,3936,1
2200,3936,1
2199,3937,1
2200,3937,1
2201,2894,1
2202,2894,1
2202,3938,1
2202,3702,1
2203,3588,1
2203,3939,1
2204,3940,1
2205,3303,1
2205,3853,1
2205,3609,1
2206,3123,1
2207,3123,1
2208,3066,1
2209,3941,1
2210,2880,1
2211,3942,1
2211,3640,1
2211,3641,1
2211,3943,1
2211,3639,1
2212,3942,1
2212,3640,1
2212,3641,1
2212,3943,1
2212,3639,1
1578,3942,1
1578,3943,1
2213,3944,1
2211,3643,1
2211,3638,1
1577,3943,1
1578,3643,1
2214,3945,1
2215,3946,1
2215,3947,1
2216,3948,1
2217,3328,1
2217,3949,1
2218,3949,1
2219,3396,1
2220,3950,1
2220,3385,1
1989,1990,1
1990,1990,1
2221,3891,1
2221,1990,1
2221,3892,1
2221,3893,1
2221,3894,1
2221,3825,1
2222,3232,1
2223,3232,1
2224,3609,1
2225,2916,1
2226,3861,1
502,3951,1
746,3951,1
2227,2916,1
2228,2916,1
2229,2916,1
2230,2916,1
2231,3952,1
2231,3953,1
2232,3952,1
2233,3954,1
2233,3955,1
2234,3954,1
2234,3955,1
2235,3954,1
2235,3955,1
2236,3184,1
2237,3184,1
2238,3956,1
2239,3446,1
2240,3957,1
2241,3957,1
2242,3957,1
2243,3957,1
2244,3957,1
2245,3957,1
2246,3957,1
2247,3957,1
2248,3958,1
2249,3294,1
2250,3959,1
2251,3896,1
2251,3897,1
2252,3897,1
2253,3896,1
2253,3897,1
2254,3960,1
2254,3961,1
2254,3962,1
2254,3963,1
2255,3964,1
2256,3964,1
2257,3964,1
2258,3964,1
2259,3184,1
2260,3836,1
2261,3965,1
2189,3966,1
2262,3184,1
2263,3967,1
2264,3967,1
2265,3968,1
2266,3968,1
2267,3968,1
2268,3969,1
2269,3838,1
2270,3384,1
2271,3384,1
2272,3384,1
2273,3384,1
2274,3384,1
2275,3384,1
2276,3384,1
2277,3304,1
2278,3597,1
2279,3970,1
2280,3628,1
2281,3471,1
2282,3046,1
2283,3046,1
2284,3971,1
2285,3971,1
2286,3971,1
2287,3971,1
2288,3972,1
2288,3973,1
884,2929,1
2289,3448,1
2290,3448,1
2291,3448,1
2292,3974,1
2293,3686,1
2293,3687,1
2294,3890,1
2295,3890,1
2296,3890,1
2297,3384,1
2298,3384,1
2299,2934,1
2300,3305,1
936,3359,1
936,3360,1
936,3361,1
936,3362,1
936,3363,1
936,3364,1
2301,3359,1
2301,3360,1
2301,3361,1
2301,3362,1
2301,3363,1
2301,3364,1
2302,3975,1
2303,3384,1
2304,3976,1
2305,3976,1
2306,3976,1
2307,3449,1
2308,3449,1
1217,2991,1
1217,3977,1
2309,3978,1
2310,3979,1
2311,3980,1
2312,3424,1
2313,2984,1
1421,3981,1
2314,3069,1
2315,3423,1
2316,2934,1
2317,3188,1
2318,2942,1
2319,3982,1
2320,2942,1
2321,3046,1
2322,2942,1
1714,3813,1
2323,2861,1
2324,3188,1
2325,3384,1
2326,3983,1
2327,2942,1
2328,2942,1
2329,2942,1
2330,3984,1
2331,3637,1
2331,3638,1
2331,3639,1
2331,3643,1
2331,3640,1
2331,3641,1
2332,3637,1
2332,3638,1
2332,3639,1
2332,3643,1
2332,3640,1
2332,3641,1
2333,3637,1
2333,3638,1
2333,3639,1
2333,3643,1
2333,3640,1
2333,3641,1
2334,3637,1
2334,3638,1
2334,3639,1
2334,3643,1
2334,3640,1
2334,3641,1
692,2922,1
500,2922,1
2335,3796,1
2336,3796,1
2337,3791,1
1405,3985,1
1405,3986,1
1405,3987,1
1409,3985,1
1409,3986,1
1409,3987,1
1404,3985,1
1404,3986,1
1404,3987,1
2338,3988,1
2338,3989,1
2339,3984,1
2340,3984,1
2341,3990,1
2342,3991,1
2343,3482,1
2344,3250,1
2345,3250,1
2346,3486,1
2347,3992,1
2348,3993,1
2349,2859,1
780,3994,1
557,3994,1
502,3995,1
2350,3996,1
2351,3996,1
2115,3997,1
2352,3174,1
2353,3998,1
2354,3999,1
2355,3340,1
2356,4000,1
2357,4001,1
2358,3430,1
2359,3430,1
2360,4002,1
675,4003,1
2361,4004,1
2362,4005,1
2363,3993,1
2364,3066,1
2365,3066,1
34,4006,1
2366,3066,1
2367,3066,1
2368,4007,1
2369,4008,1
2370,4009,1
2370,4010,1
2371,2930,1
2372,4011,1
2373,2859,1
2374,2859,1
2375,4012,1
2376,4013,1
2377,4014,1
2378,3644,1
2378,4015,1
2379,4016,1
2380,2929,1
2381,4017,1
2382,4017,1
2383,4017,1
2384,4017,1
860,2873,1
2385,4018,1
2386,3066,1
2387,2981,1
2388,4019,1
2388,4020,1
2388,4021,1
2388,4022,1
2389,4019,1
2389,4020,1
2389,4021,1
2389,4022,1
959,2981,1
292,4023,1
2390,3385,1
2390,4024,1
2391,4025,1
2392,4026,1
2393,4027,1
2394,4027,1
2395,3313,1
2396,3993,1
1063,4028,1
2397,4028,1
2398,3612,1
568,3733,1
2399,3448,1
2400,3432,1
647,4029,1
2401,2916,1
2402,3866,1
2403,2929,1
2404,3229,1
2405,3229,1
2406,2966,1
2406,2859,1
2407,3866,1
2408,2880,1
2409,4030,1
2409,3087,1
2409,4031,1
2409,4032,1
2409,4033,1
2410,4034,1
2411,3866,1
2412,4035,1
2413,4035,1
2414,2880,1
2415,2880,1
2416,4036,1
2417,4037,1
2418,4037,1
2419,4037,1
2420,4037,1
2421,3956,1
2422,2999,1
2423,2999,1
2424,3384,1
2425,4038,1
2426,4039,1
2427,2859,1
2428,4040,1
2429,2859,1
2430,2859,1
2431,4041,1
2432,4041,1
2433,4041,1
2434,4042,1
2435,3250,1
2436,3847,1
2437,3373,1
2438,3624,1
2439,2929,1
1172,3950,1
1172,3385,1
2440,3950,1
2440,3385,1
2441,3950,1
2441,3385,1
2442,4040,1
2443,3993,1
2444,3993,1
2445,4043,1
2446,4044,1
2447,3021,1
2448,4045,1
2449,4046,1
2450,3827,1
2451,3827,1
2452,3327,1
2452,4047,1
508,2929,1
2453,4048,1
2454,4049,1
2455,3764,1
168,4050,1
170,4050,1
2456,4050,1
2456,2962,1
171,4050,1
2457,3764,1
2458,2940,1
935,4051,1
2459,4052,1
2460,2859,1
2215,4053,1
2461,4054,1
2462,4055,1
2463,4056,1
2464,4056,1
2465,4057,1
2465,4058,1
2466,3384,1
2467,3827,1
2468,3137,1
1914,4059,1
2469,4060,1
2470,4061,1
2471,4061,1
2472,4061,1
2473,4061,1
2474,4061,1
2475,4061,1
2476,4061,1
2477,4062,1
682,3906,1
2478,3384,1
2479,3384,1
2480,4063,1
2481,4064,1
2482,3527,1
2483,4064,1
2484,3683,1
2485,3683,1
2486,3683,1
2487,3683,1
2488,3683,1
2489,3442,1
2490,3384,1
2491,4065,1
2492,3776,1
2493,4066,1
2494,4066,1
2495,3442,1
2496,3975,1
2497,4067,1
2497,4068,1
2497,4069,1
2498,4067,1
2498,4068,1
2498,4069,1
2499,4067,1
2499,4068,1
2499,4069,1
2500,4067,1
2500,4068,1
2500,4069,1
2501,4070,1
2502,4071,1
2503,2942,1
2504,4037,1
302,3058,1
2505,3058,1
631,3058,1
2506,4070,1
2507,4072,1
2508,4073,1
2509,4074,1
2510,4074,1
2511,3222,1
2512,4075,1
2512,4076,1
2513,4077,1
2513,4076,1
2512,4077,1
2514,3449,1
2515,2930,1
2516,3827,1
2517,3827,1
2518,3827,1
2519,3827,1
2520,4078,1
2521,2859,1
2522,2859,1
2523,2859,1
2524,4079,1
2525,3069,1
2526,3384,1
2527,4080,1
2528,3750,1
2529,4063,1
2530,4081,1
2531,3617,1
2532,3303,1
2533,3577,1
2534,3577,1
2535,4082,1
2536,4083,1
2537,4083,1
2538,3933,1
2539,3933,1
2540,4084,1
2541,3644,1
2542,3774,1
2543,2859,1
1154,2859,1
2544,4085,1
2545,4085,1
2546,4086,1
2547,3993,1
2548,3993,1
2549,2852,1
2550,3644,1
2551,3773,1
2552,2957,1
2553,2957,1
2554,3190,1
2555,2916,1
2556,3384,1
2557,4087,1
2558,3993,1
2559,4088,1
2560,3715,1
2561,3715,1
25,4089,1
2562,3384,1
2563,2880,1
2564,3069,1
502,3203,1
2565,3990,1
2566,3066,1
2567,2855,1
2568,2918,1
222,3324,0
1764,3605,0
1874,3248,0
2371,3101,0
2273,2938,0
2192,3754,0
2068,3151,0
246,3480,0
1204,3239,0
2552,3404,0
1020,4042,0
2214,3185,0
154,3026,0
2366,4074,0
2138,3537,0
705,3619,0
1424,3668,0
2061,4058,0
2097,2935,0
804,3692,0
381,4032,0
2317,3306,0
1331,3329,0
57,3655,0
1960,3159,0
1760,3414,0
190,3040,0
1762,3675,0
225,3522,0
2280,3821,0
956,3047,0
989,3494,0
1060,3287,0
1850,3423,0
2507,3169,0
505,3072,0
2177,3347,0
903,3065,0
1206,3590,0
828,2951,0
646,4077,0
1212,3122,0
2219,3214,0
919,3857,0
262,3609,0
1623,3060,0
1169,3565,0
117,3404,0
1424,3349,0
397,3052,0
1561,3684,0
2121,3846,0
644,3048,0
31,3499,0
1895,2884,0
898,3985,0
193,3576,0
1320,3311,0
2410,4052,0
816,3514,0
2267,3150,0
2251,3628,0
1750,3276,0
391,3610,0
56,3534,0
1219,2895,0
358,2901,0
535,3584,0
235,3011,0
1705,3064,0
2242,3517,0
2265,3371,0
2536,3731,0
1341,2917,0
2442,3263,0
787,3925,0
1970,3171,0
964,3849,0
2153,3482,0
299,3283,0
1663,3431,0
1009,3576,0
2185,3977,0
1510,2929,0
1918,3409,0
1236,3909,0
2060,3451,0
548,3568,0
662,3347,0
1742,3309,0
706,3626,0
2429,3189,0
602,3474,0
1506,3209,0
2282,3510,0
2261,3549,0
2181,3950,0
1937,3973,0
1213,3969,0
1601,3412,0
556,4060,0
1369,3722,0
1774,3255,0
779,3913,0
158,3599,0
1948,3899,0
1937,3807,0
1401,3219,0
727,3522,0
830,3154,0
1527,3297,0
1546,3185,0
2553,3425,0
615,3167,0
2497,3645,0
920,3682,0
1897,3685,0
674,2851,0
409,3362,0
1459,3793,0
2049,2979,0
1805,3182,0
1694,3965,0
2343,3909,0
1330,3452,0
2163,3654,0
2390,3892,0
436,3974,0
1489,4011,0
564,3305,0
1319,3268,0
1841,3446,0
249,4007,0
1145,2885,0
56,3656,0
1038,3973,0
2431,3074,0
243,3737,0
1842,3166,0
457,3840,0
2394,2980,0
458,4026,0
789,3720,0
2522,2970,0
152,3776,0
741,3971,0
1682,3865,0
1646,3417,0
283,2945,0
2409,3007,0
534,3936,0
2149,3527,0
339,3016,0
318,3712,0
1818,3733,0
1913,3234,0
124,3583,0
1224,3050,0
108,2895,0
390,4006,0
1243,3628,0
2527,3106,0
356,4025,0
1720,2958,0
1636,3341,0
137,3396,0
2201,3796,0
2228,3521,0
802,3582,0
2282,3706,0
416,3553,0
2165,3556,0
852,3749,0
2253,3456,0
1032,2949,0
894,3035,0
1609,4044,0
2496,3174,0
566,3308,0
1573,3611,0
2056,3280,0
153,2978,0
93,3128,0
1770,3599,0
2190,2876,0
448,3193,0
1919,3362,0
2118,4043,0
1247,3954,0
2080,3310,0
2336,2956,0
1127,3425,0
62,3747,0
1790,3888,0
60,4075,0
471,2899,0
748,3880,0
751,2918,0
914,4052,0
2511,3443,0
33,3642,0
2132,1990,0
2101,3591,0
388,3438,0
2121,3667,0
429,2958,0
1015,4019,0
2080,3590,0
909,3547,0
2043,3619,0
2033,3904,0
1289,3159,0
301,3281,0
2282,2869,0
83,2891,0
1505,3509,0
2551,3623,0
2051,3147,0
819,3619,0
1685,3049,0
994,3991,0
1393,3998,0
1866,3047,0
163,2959,0
70,3276,0
1756,3708,0
825,3513,0
283,3998,0
1515,3422,0
1671,4025,0
980,3823,0
2261,3294,0
1254,3376,0
712,3863,0
1553,4068,0
696,3968,0
2038,3202,0
394,4060,0
2543,3575,0
998,3965,0
336,3766,0
1997,3994,0
2232,3621,0
2308,3132,0
117,3635,0
558,3315,0
410,3787,0
1047,3402,0
2422,3782,0
322,4086,0
2064,2887,0
331,3961,0
1755,3103,0
1088,3051,0
146,3456,0
2209,3893,0
2272,2911,0
1696,3378,0
196,3169,0
994,3815,0
1996,3784,0
727,3447,0
2325,3653,0
2042,3312,0
956,3075,0
1319,3954,0
1355,3091,0
934,3066,0
1760,3189,0
1234,3014,0
1580,3324,0
2326,3583,0
1911,3951,0
1805,3898,0
664,3996,0
2476,2974,0
617,4047,0
68,2961,0
1137,3150,0
700,3389,0
1024,3478,0
2567,3373,0
1877,3837,0
1636,3076,0
2344,2991,0
1074,3216,0
1744,3852,0
2103,4036,0
22,3209,0
1956,3469,0
566,3459,0
37,3891,0
2375,3811,0
1627,3268,0
1587,3360,0
2188,3452,0
2275,3755,0
2349,4011,0
1991,2916,0
10,3244,0
571,3773,0
301,3285,0
798,3347,0
1510,3189,0
1516,3778,0
1102,3307,0
1128,3399,0
453,2873,0
1769,3875,0
999,3121,0
1518,2953,0
1369,3743,0
1173,3778,0
1433,3952,0
643,3093,0
1490,3392,0
1790,3513,0
1363,3437,0
2068,3208,0
2548,3954,0
272,3228,0
1839,2988,0
2543,3768,0
596,3578,0
2047,3246,0
2543,3247,0
1302,4025,0
1868,3189,0
1731,3731,0
1336,3571,0
1557,4031,0
1128,3638,0
1815,3115,0
2002,2933,0
1134,3506,0
1740,3542,0
103,3303,0
633,3394,0
1641,3651,0
192,4070,0
218,3023,0
2245,3484,0
2031,4000,0
943,2862,0
2142,3399,0
2154,3961,0
2333,2972,0
1056,4026,0
1723,3111,0
1617,3944,0
483,3267,0
661,3740,0
1327,3359,0
1132,2889,0
62,3293,0
511,3121,0
1837,3466,0
1109,3967,0
2565,2985,0
217,3096,0
1391,3751,0
269,3435,0
168,3660,0
193,3469,0
2359,2965,0
881,2947,0
1384,3016,0
1588,3280,0
2266,3259,0
1460,3603,0
385,2886,0
114,4088,0
1926,3825,0
2515,3127,0
588,2995,0
107,4032,0
2412,3516,0
125,4087,0
175,3238,0
1626,3473,0
1023,3547,0
2035,3283,0
2456,3528,0
1193,3439,0
1071,3151,0
1426,3350,0
1629,799,0
1829,3069,0
477,3234,0
1557,2939,0
1328,3839,0
1875,2935,0
1303,2981,0
30,3524,0
1773,3963,0
922,3038,0
790,4052,0
357,2993,0
17,3650,0
1739,3320,0
1595,3439,0
1089,3181,0
2293,2910,0
2375,3983,0
1731,3310,0
2348,3318,0
1678,2989,0
559,3483,0
621,3142,0
1680,3779,0
1265,2909,0
1858,3618,0
2280,3287,0
255,2890,0
2493,3580,0
2295,2946,0
833,3920,0
2118,3703,0
283,3517,0
2289,3666,0
2201,2989,0
1762,3997,0
1265,3769,0
918,3818,0
2254,3536,0
1799,2895,0
1254,3874,0
2550,3235,0
2190,3831,0
377,3814,0
1043,3313,0
631,3036,0
2308,3741,0
1450,3608,0
144,2936,0
2517,4048,0
1160,3138,0
2367,3551,0
2344,3029,0
1304,3825,0
958,2930,0
1298,3260,0
2446,2859,0
2522,3789,0
702,3873,0
1847,3248,0
177,3260,0
2345,3723,0
1920,3836,0
1151,2982,0
2303,3079,0
2185,3545,0
1101,3650,0
665,3671,0
2176,4028,0
2033,3211,0
1375,3270,0
730,3043,0
1015,3865,0
726,3178,0
2119,3204,0
865,3257,0
2050,3884,0
511,2931,0
521,2878,0
2303,3620,0
2448,3053,0
2340,3211,0
782,3501,0
497,3872,0
833,3748,0
1866,3945,0
569,3422,0
33,3852,0
1635,3935,0
1752,3212,0
2028,3916,0
859,3846,0
229,3950,0
