Peptide,Protein,Y
Q99380,P34240,0
Q99380,P33418,0
Q99380,P36122,0
Q99380,P36142,0
Q99380,P10963,0
Q99380,Q07798,0
Q99380,P14772,0
Q99380,Q07824,0
Q99380,Q12473,0
Q99380,Q12358,0
Q99380,Q07963,0
Q99380,Q12465,0
Q99380,Q12150,0
Q99380,P21192,0
Q99380,Q06324,0
Q99380,Q06134,0
Q99380,P41698,0
Q99380,Q05919,0
Q99380,Q06200,0
Q99380,P54787,0
Q99380,Q03735,0
Q99380,Q03690,0
Q99380,P23748,0
Q99380,Q03792,0
Q99380,Q05031,0
Q99380,P50111,0
Q99380,P40308,0
Q99380,P53968,0
Q99380,P40850,0
Q99380,P27514,0
Q99380,P53730,0
Q99380,Q08218,0
Q99380,Q08220,0
Q99380,Q12001,0
Q99380,Q08448,0
Q99380,P40351,0
Q99380,Q08484,0
Q99380,Q12043,0
Q99380,P32913,0
Q99380,P29461,0
Q99380,Q12234,0
Q99380,P32490,0
Q99380,Q08924,0
Q99380,Q08925,0
Q99380,Q06813,0
Q99380,P06738,0
Q99380,P52917,0
Q3E7Z7,P43579,0
Q3E7Z7,P53114,0
Q3E7Z7,P13586,0
Q3E7Z7,Q00772,0
Q3E7Z7,P47061,0
Q3E7Z7,P47057,0
Q3E7Z7,P32944,0
Q3E7Z7,P32801,0
Q3E7Z7,P0CG63,0
Q3E7Z7,P22579,0
Q3E7Z7,Q08484,0
Q3E7Z7,P06776,0
Q3E789,Q06340,0
Q3E789,P43579,0
Q3E789,P53114,0
Q3E789,P09620,0
Q3E789,P32608,0
Q3E789,P05986,0
Q3E789,Q06164,0
Q3E789,P53935,0
Q3E789,Q08223,0
Q3E789,P38439,0
Q3E789,P20134,0
Q3E789,P40851,0
Q3E818,P16120,0
Q3E818,P33301,0
Q3E818,P39101,0
Q3E818,P00890,0
P0C1Z1,P32790,0
P0C1Z1,P53008,0
P0C1Z1,P46949,0
P0C1Z1,Q00772,0
P0C1Z1,Q01389,0
P0C1Z1,P51862,0
P0C1Z1,Q03104,0
P0C1Z1,Q12194,0
P40975,P32343,0
P40975,P34239,0
P40975,P23900,0
P40975,P37370,0
Q3E7B0,Q04311,0
Q3E7B0,P08566,0
Q3E7B0,P19262,0
Q3E7B0,P33301,0
Q3E7B0,P43579,0
Q3E7B0,P53083,0
Q3E7B0,P32801,0
Q3E7B0,Q08924,0
Q8TGU0,P50102,0
Q8TGU1,P27637,0
Q8TGU1,P32790,0
Q8TGU1,P38065,0
Q8TGU1,P35206,0
Q8TGU1,P33755,0
Q8TGU1,P38131,0
Q8TGU1,P25559,0
Q8TGU1,P25644,0
Q8TGU1,Q03465,0
Q8TGU1,P48570,0
Q8TGU1,Q12675,0
Q8TGU1,P46674,0
Q8TGU1,P50108,0
Q8TGU1,P31111,0
Q8TGU1,P16151,0
Q8TGU1,Q00947,0
Q8TGU1,P40965,0
Q8TGU1,P43571,0
Q8TGU1,P41695,0
Q8TGU1,P32566,0
Q8TGU1,P38699,0
Q8TGU1,P40492,0
Q8TGU1,P40562,0
Q8TGU1,P40886,0
Q8TGU1,P47169,0
Q8TGU1,P32801,0
Q8TGU1,P36161,0
Q8TGU1,P32769,0
Q8TGU1,P40395,0
Q8TGU1,P32353,0
Q8TGU1,P38631,0
Q8TGU1,P35192,0
Q8TGU1,P49956,0
Q8TGU1,Q03656,0
Q8TGU1,P33309,0
Q8TGU1,Q08491,0
Q8TGU1,P33330,0
Q8TGU1,Q02783,0
Q8TGU1,Q99299,0
Q8TGU1,P33311,0
Q8TGU1,Q01454,0
Q8TGU1,P17119,0
Q8TGU1,P52917,0
Q8TGT8,P32790,0
Q8TGT8,P50108,0
Q8TGT8,P43579,0
Q8TGT8,P53129,0
Q8TGT8,Q05919,0
Q3E7Z6,Q12361,0
Q3E7Z6,P46674,0
Q3E7Z6,P53104,0
Q3E7Z6,P36003,0
Q3E7Z6,P33330,0
Q3E758,Q07468,0
Q3E758,P40085,0
Q3E758,P09624,0
Q3E758,P43551,0
Q3E758,P43603,0
Q3E758,P27796,0
Q3E758,Q99296,0
Q3E758,Q03529,0
Q3E758,Q03266,0
Q3E758,P27810,0
Q3E758,P20134,0
Q3E758,O13585,0
Q8TGT6,P32790,0
Q8TGT6,P25573,0
Q8TGT6,P25341,0
Q8TGT6,P52290,0
Q8TGT6,Q12093,0
Q8TGT6,P38907,0
Q8TGT6,P17121,0
Q8TGT6,P09624,0
Q8TGT6,P53185,0
Q8TGT6,P53036,0
Q8TGT6,P46682,0
Q8TGT6,P40535,0
Q8TGT6,P36157,0
Q8TGT6,P36158,0
Q8TGT6,P41800,0
Q8TGT6,Q07963,0
Q8TGT6,Q06164,0
Q8TGT6,Q06053,0
Q8TGT6,Q04472,0
Q8TGT6,P53982,0
Q8TGT6,P32588,0
Q8TGT6,P53938,0
Q8TGT6,P14242,0
Q8TGT6,Q12039,0
Q8TGT6,Q12420,0
Q8TGT6,P53390,0
Q8TGT6,P17119,0
Q3E815,P32477,0
Q3E737,Q12093,0
Q3E737,Q03862,0
Q3E737,Q07807,0
Q3E737,P53629,0
Q3E737,P24720,0
Q3E737,P33300,0
Q8TGT3,Q00764,0
Q8TGT3,P50108,0
Q8TGT3,P40036,0
Q8TGT3,Q01477,0
Q8TGT3,P45819,0
Q8TGT3,P48361,0
Q8TGT3,P32566,0
Q8TGT3,P53049,0
Q8TGT3,P47114,0
Q8TGT3,P53938,0
Q8TGT3,P33300,0
Q3E775,P38169,0
Q3E775,P38262,0
Q3E775,P38292,0
Q3E775,P38128,0
Q3E775,P38131,0
Q3E775,P17121,0
Q3E775,Q04089,0
Q3E775,P40091,0
Q3E775,P40458,0
Q8TGT2,P32768,0
Q8TGT2,Q12301,0
Q8TGT2,Q04373,0
Q8TGT2,P53179,0
Q8TGT2,P48361,0
Q8TGT2,Q00772,0
Q8TGT2,P38789,0
Q8TGT2,P40535,0
Q8TGT2,P27796,0
Q8TGT2,P32477,0
Q8TGT2,Q99296,0
Q8TGT2,P15274,0
Q8TGT2,Q03529,0
Q8TGT2,P53933,0
Q8TGT2,Q12463,0
Q8TGT2,P27810,0
Q8TGT2,P33330,0
Q8TGT2,Q08972,0
Q3E7A0,P38207,0
Q3E7A0,P25389,0
Q3E7A0,P21595,0
Q3E7A0,P14736,0
Q3E7A0,P48361,0
Q3E7A0,P53316,0
Q3E7A0,Q06149,0
Q3E7A0,P25297,0
Q3E7A0,P22136,0
Q3E7A0,P32323,0
Q3E7A0,P22579,0
Q3E7A0,Q08496,0
Q3E7A0,P46151,0
Q3E7A0,Q02981,0
Q3E813,Q12361,0
Q3E813,Q12329,0
Q3E813,P43579,0
Q3E813,P53104,0
Q3E813,P33892,0
Q3E813,P53341,0
Q3E813,P47051,0
Q3E813,Q12372,0
Q3E813,P50104,0
Q3E813,P53723,0
Q3E813,Q08972,0
P0CY04,P38181,0
P0CY04,P38169,0
P0CY04,P38081,0
P0CY04,P38262,0
P0CY04,P38308,0
P0CY04,Q12093,0
P0CY04,Q12468,0
P0CY04,Q03897,0
P0CY04,P39001,0
P0CY04,P33416,0
P0CY04,P39955,0
P0CY04,P05694,0
P0CY04,P39960,0
P0CY04,P43550,0
P0CY04,P40534,0
P0CY04,P32477,0
P0CY04,P47124,0
P0CY04,P21190,0
P0CY04,P53730,0
P0CY04,P32323,0
P0CY04,P28274,0
P0CY04,P38742,0
P0CY04,P38699,0
P0CY04,Q07825,0
P0CY04,P11972,0
P0CY04,P34072,0
P0CY04,P17119,0
Q3E732,P25646,0
Q3E732,P50108,0
Q3E732,P39101,0
Q3E732,P43593,0
Q3E732,P22204,0
Q3E732,P48361,0
Q3E732,P47057,0
Q3E732,P32368,0
Q3E732,P20107,0
Q3E732,P33309,0
Q3E732,P53938,0
Q3E732,P40343,0
Q3E732,P06777,0
Q3E732,Q03010,0
Q3E7A6,P39524,0
Q3E7A6,Q12093,0
Q3E7A6,P38856,0
Q3E7A6,P21657,0
Q3E7A6,P40343,0
Q3E7A6,Q12341,0
Q3E843,Q12093,0
Q3E843,P40317,0
Q3E843,P40956,0
Q3E843,Q06164,0
Q3E843,Q12039,0
Q3E843,Q12033,0
Q3E843,Q02884,0
Q3E843,P32589,0
Q3E843,P33311,0
Q8TGS6,P33755,0
Q8TGS6,P18480,0
Q8TGS6,Q03441,0
Q8TGS6,Q05567,0
Q8TGS6,P43593,0
Q8TGS6,P48412,0
Q8TGS6,P15365,0
Q8TGS6,P36091,0
Q8TGS6,P36006,0
Q8TGS6,P36114,0
Q8TGS6,P36026,0
Q8TGS6,P33309,0
Q8TGS6,P53938,0
Q8TGS6,P33300,0
Q8TGS5,P16120,0
Q8TGS5,P32828,0
Q8TGS5,P05374,0
Q8TGS5,P32801,0
Q8TGS5,P0CG63,0
Q8TGS5,P80667,0
Q8TGS5,P33420,0
Q3E767,P39524,0
Q3E767,P25644,0
Q3E767,Q03465,0
Q3E767,P43593,0
Q3E767,P38699,0
Q3E767,P47061,0
Q3E767,P40335,0
Q3E767,P32801,0
Q3E767,P36037,0
Q3E767,P32353,0
Q3E767,P21192,0
Q3E767,P38631,0
Q3E767,Q06490,0
Q3E767,P52917,0
P34166,P39722,0
P34166,P04397,0
P34166,P38090,0
P34166,P38330,0
P34166,P38361,0
P34166,P43122,0
P34166,P38953,0
P34166,P53169,0
P34166,P53137,0
P34166,P22147,0
P34166,P42935,0
P34166,P47114,0
P34166,Q04228,0
P34166,Q08496,0
P34166,Q02908,0
P34166,Q12529,0
P34166,Q06820,0
Q8TGS2,Q12100,0
Q8TGS2,Q12361,0
Q8TGS2,Q03771,0
Q8TGS2,P43601,0
Q8TGS2,P53202,0
Q8TGS2,P53322,0
Q8TGS2,P32368,0
Q8TGS2,Q07834,0
Q8TGS2,Q05785,0
Q8TGS2,Q05854,0
Q8TGS2,P06777,0
Q3E7Z9,P35206,0
Q3E7Z9,P32327,0
Q3E7Z9,P25573,0
Q3E7Z9,P0CG63,0
Q3E7Z9,Q99296,0
Q3E7Z9,Q03758,0
Q3E7Z9,Q03529,0
Q3E7Z9,Q12321,0
Q3E7Y8,P33304,0
Q3E7Y8,P39743,0
Q3E7Y8,P53169,0
Q3E7Y8,P53129,0
Q3E7Y8,P53104,0
P80967,Q12361,0
P80967,Q07500,0
P80967,P39743,0
P80967,P43583,0
P80967,P21657,0
P80967,Q04228,0
P80967,P34072,0
P80967,P53938,0
P80967,Q08496,0
Q8TGQ7,P39702,0
Q8TGQ7,P10591,0
Q8TGQ7,P34221,0
Q8TGQ7,P38213,0
Q8TGQ7,P32327,0
Q8TGQ7,P38332,0
Q8TGQ7,P25568,0
Q8TGQ7,P25357,0
Q8TGQ7,P32828,0
Q8TGQ7,Q07533,0
Q8TGQ7,P08566,0
Q8TGQ7,P46674,0
Q8TGQ7,Q04433,0
Q8TGQ7,P53096,0
Q8TGQ7,P32943,0
Q8TGQ7,P42935,0
Q8TGQ7,P08018,0
Q8TGQ7,P36122,0
Q8TGQ7,Q06324,0
Q8TGQ7,P38615,0
Q8TGQ7,P18899,0
Q8TGQ7,P53939,0
Q8TGQ7,P21182,0
Q8TGQ7,Q08281,0
Q8TGQ7,Q12050,0
Q8TGQ7,Q08818,0
Q8TGQ7,P46367,0
Q8TGQ7,Q03088,0
Q8TGQ7,P19657,0
Q8TGQ7,Q02981,0
Q8TGQ7,Q08925,0
Q8TGQ7,P04386,0
Q3E789,P30771,0
Q3E789,P12695,0
Q8TGT8,P22579,0
Q3E789,P32801,0
Q3E7Z6,P18409,0
Q3E7Z6,P38273,0
Q3E7Z6,P46674,0
A0A663DJA2,Q13617,1
A0A663DJA2,Q3KQU3,1
A0A663DJA2,Q9C0D3,1
P20065,Q62433,1
P20065,Q80ZJ6,1
Q7TFA1,B7ZAQ6,1
Q7TFA1,Q8NBJ4,1
Q7TFA1,P08240,1
Q7TFA1,Q96AA3,1
Q7TFA1,P01130,1
Q7TFA1,Q02297,1
Q7TFA1,Q9Y2U9,1
Q7TFA1,Q9NV58,1
Q7TFA1,Q9H2V7,1
Q7TFA1,Q9Y561,1
Q7TFA1,P36896,1
Q7TFA1,O15321,1
Q7TFA1,Q6UWP7,1
Q7TFA1,Q8WTV0,1
Q7TFA1,Q9C0C4,1
Q7TFA1,Q6ZPD9,1
Q7TFA1,Q86W50,1
Q7TFA1,Q96G97,1
Q7TFA1,P04626,1
Q7TFA1,Q9NZU0,1
Q7TFA1,O14763,1
Q7TFA1,Q92859,1
Q7TFA1,P49257,1
Q7TFA1,Q14789,1
Q7TFA1,P36941,1
Q7TFA1,Q9Y227,1
Q7TFA1,O75844,1
Q7TFA1,Q8IXK2,1
Q7TFA1,P29317,1
Q7TFA1,Q99523,1
Q7TFA1,Q6P9B6,1
Q7TFA1,Q96LT4,1
Q7TFA1,Q9NZV1,1
Q7TFA1,Q9ULT6,1
Q7TFA1,Q8NB49,1
Q7TFA1,O15228,1
Q7TFA1,Q86SR1,1
Q7TFA1,P48960,1
Q7TFA1,P98187,1
Q7TFA1,Q6P4E1,1
Q7TFA1,Q4KMQ2,1
Q7TFA1,P10586,1
Q7TFA1,Q8TEQ8,1
Q7TFA1,Q9H1C4,1
Q7TFA1,O00391,1
Q7TFA1,Q96SQ9,1
Q7TFA1,Q92544,1
Q7TFA1,Q658P3,1
Q7TFA1,P49810,1
Q7TFA1,Q2TAA5,1
Q7TFA1,P18433,1
Q7TFA1,O75509,1
Q7TFA1,Q7L1W4,1
Q7TFA1,Q9NUE0,1
Q7TFA1,Q99500,1
Q7TFA1,P19438,1
Q7TFA1,Q8NBN3,1
Q7TFA1,Q10472,1
Q7TFA1,P50895,1
Q7TFA1,P40189,1
Q7TFA1,Q9H1Y3,1
Q7TFA1,P21860,1
Q7TFA1,Q8NC42,1
Q7TFA1,Q04771,1
Q7TFA1,Q9H6R6,1
Q7TFA1,Q9H9S5,1
Q7TFA1,P46977,1
Q7TFA1,P42892,1
Q7TFA1,Q9HCU4,1
Q7TFA1,P11717,1
Q7TFA1,Q9BZ76,1
Q7TFA1,Q7Z2K6,1
Q7TFA1,Q99999,1
Q7TFA1,Q8WZA1,1
Q7TFA1,Q9NRW7,1
Q7TFA1,O75325,1
Q7TFA1,Q8IXL6,1
Q7TFA1,Q15036,1
Q7TFA1,Q86XS8,1
Q7TFA1,Q14728,1
Q7TFA1,Q8TAD4,1
Q7TFA1,Q8NFT2,1
Q7TFA1,Q9Y2U8,1
Q7TFA1,Q6ZRP7,1
Q7TFA1,Q8IV08,1
Q7TFA1,Q9Y6M5,1
Q7TFA1,Q8NHS3,1
Q7TFA1,Q12913,1
Q7TFA1,Q86VL8,1
Q7TFA1,Q99541,1
Q7TFA1,P53367,1
Q7TFA1,Q8WVM8,1
Q7TFA1,Q9Y2G1,1
Q7TFA1,Q96HA4,1
Q7TFA1,Q9UG56,1
Q7TFA1,P43304,1
Q7TFA1,Q9BYC5,1
Q7TFA1,O43194,1
Q7TFA1,O00461,1
Q7TFA1,Q96GQ5,1
Q7TFA1,Q9Y672,1
Q7TFA1,Q9BVK2,1
Q7TFA1,Q13488,1
Q7TFA1,Q15904,1
Q7TFA1,Q92968,1
Q7TFA1,O43505,1
Q7TFA1,P28827,1
Q7TFA1,Q9H8Y8,1
Q7TFA1,Q9P244,1
Q7TFA1,Q6PIU2,1
Q7TFA1,Q8IWT6,1
Q7TFA1,Q6NXT6,1
Q7TFA1,Q7Z388,1
Q7TFA1,Q8N697,1
Q7TFA1,Q06124,1
Q7TFA1,O00400,1
Q7TFA1,Q6PJF5,1
Q7TFA1,P03905,1
Q7TFA1,Q6NUQ4,1
Q7TFA1,Q8NBX0,1
Q7TFA1,Q99805,1
Q7TFA1,Q9H228,1
Q7TFA1,Q96F05,1
Q7TFA1,Q07065,1
Q7TFA1,Q643R3,1
Q7TFA1,Q9BX79,1
Q7TFA1,Q16394,1
Q7TFA1,O94923,1
Q7TFA1,Q9UJ14,1
Q7TFA1,Q08345,1
Q7TFA1,Q9NP73,1
Q7TFA1,P16070,1
Q7TFA1,Q13948,1
Q7TFA1,Q7Z434,1
Q7TFA1,Q9NRC1,1
Q7TFA1,Q6NUT2,1
Q7TFA0,A0JNW5,1
A0A663DJA2,Q13617,1
A0A663DJA2,Q3KQU3,1
A0A663DJA2,Q9C0D3,1
Q7TFA0,O60568,1
Q7TFA0,P07237,1
Q7TFA0,P13667,1
Q7TFA0,P27797,1
Q7TFA0,Q02809,1
Q7TFA0,Q6NUQ4,1
Q7TFA0,Q8N766,1
Q7TFA0,Q8NBJ5,1
Q7TFA0,Q96AY3,1
Q7TFA0,Q96HE7,1
Q7TFA0,Q9BS26,1
Q7TFA0,Q9NYU2,1
A0A663DJA2,P07237,1
A0A663DJA2,P13667,1
A0A663DJA2,P55060,1
A0A663DJA2,Q01813,1
A0A663DJA2,O94832,1
A0A663DJA2,Q14697,1
A0A663DJA2,O14967,1
A0A663DJA2,P04181,1
A0A663DJA2,P19367,1
A0A663DJA2,P27797,1
A0A663DJA2,P39656,1
A0A663DJA2,P49257,1
A0A663DJA2,P54577,1
A0A663DJA2,Q07065,1
A0A663DJA2,Q9UM54,1
A0A663DJA2,A1L0T0,1
A0A663DJA2,O15067,1
A0A663DJA2,O43776,1
A0A663DJA2,O75844,1
A0A663DJA2,O94826,1
A0A663DJA2,O94874,1
A0A663DJA2,O95202,1
A0A663DJA2,P02786,1
A0A663DJA2,P06744,1
A0A663DJA2,P10515,1
A0A663DJA2,P14314,1
A0A663DJA2,P16435,1
A0A663DJA2,P18031,1
A0A663DJA2,P22695,1
A0A663DJA2,P25205,1
A0A663DJA2,P27824,1
A0A663DJA2,P28331,1
A0A663DJA2,P31040,1
A0A663DJA2,P32189,1
A0A663DJA2,P36776,1
A0A663DJA2,P36957,1
A0A663DJA2,P38919,1
A0A663DJA2,P46459,1
A0A663DJA2,P49588,1
A0A663DJA2,P49821,1
A0A663DJA2,P51116,1
A0A663DJA2,P51659,1
A0A663DJA2,P52209,1
A0A663DJA2,P55786,1
A0A663DJA2,P61619,1
A0A663DJA2,P84996,1
A0A663DJA2,Q01650,1
A0A663DJA2,Q02218,1
A0A663DJA2,Q06787,1
A0A663DJA2,Q13423,1
A0A663DJA2,Q14191,1
A0A663DJA2,Q14573,1
A0A663DJA2,Q15021,1
A0A663DJA2,Q15084,1
A0A663DJA2,Q7Z739,1
A0A663DJA2,Q86VP6,1
A0A663DJA2,Q8IXI1,1
A0A663DJA2,Q8N766,1
A0A663DJA2,Q8NBS9,1
A0A663DJA2,Q8TCJ2,1
A0A663DJA2,Q8TEX9,1
A0A663DJA2,Q8WVM8,1
A0A663DJA2,Q92841,1
A0A663DJA2,Q96A33,1
A0A663DJA2,Q96CS3,1
A0A663DJA2,Q96P70,1
A0A663DJA2,Q9BQ52,1
A0A663DJA2,Q9BYJ9,1
A0A663DJA2,Q9UBT2,1
A0A663DJA2,Q9UGP8,1
A0A663DJA2,Q9Y5A9,1
A0A663DJA2,P07237,1
A0A663DJA2,P13667,1
A0A663DJA2,P55060,1
A0A663DJA2,Q01813,1
A0A663DJA2,O94832,1
A0A663DJA2,Q14697,1
A0A663DJA2,O43707,1
A0A663DJA2,O75083,1
A0A663DJA2,P04181,1
A0A663DJA2,P04637,1
A0A663DJA2,P04843,1
A0A663DJA2,P04844,1
A0A663DJA2,P27797,1
A0A663DJA2,P30101,1
A0A663DJA2,P39656,1
A0A663DJA2,P49257,1
A0A663DJA2,P54577,1
A0A663DJA2,Q07065,1
A0A663DJA2,Q15046,1
A0A663DJA2,Q16643,1
A0A663DJA2,Q8NBJ5,1
A0A663DJA2,Q9UM54,1
A0A663DJA2,O00571,1
A0A663DJA2,O43175,1
A0A663DJA2,O94973,1
A0A663DJA2,O95757,1
A0A663DJA2,P02545,1
A0A663DJA2,P08727,1
A0A663DJA2,P09874,1
A0A663DJA2,P0CG39,1
A0A663DJA2,P11277,1
A0A663DJA2,P11387,1
A0A663DJA2,P11586,1
A0A663DJA2,P13797,1
A0A663DJA2,P14314,1
A0A663DJA2,P14625,1
A0A663DJA2,P20700,1
A0A663DJA2,P22102,1
A0A663DJA2,P25205,1
A0A663DJA2,P26639,1
A0A663DJA2,P27824,1
A0A663DJA2,P33992,1
A0A663DJA2,P34932,1
A0A663DJA2,P36776,1
A0A663DJA2,P38919,1
A0A663DJA2,P41091,1
A0A663DJA2,P46940,1
A0A663DJA2,P47897,1
A0A663DJA2,P49411,1
A0A663DJA2,P49736,1
A0A663DJA2,P50454,1
A0A663DJA2,P51116,1
A0A663DJA2,P51659,1
A0A663DJA2,P52209,1
A0A663DJA2,P54886,1
A0A663DJA2,P56270,1
A0A663DJA2,P58107,1
A0A663DJA2,P60842,1
A0A663DJA2,P61158,1
A0A663DJA2,P61160,1
A0A663DJA2,P63010,1
A0A663DJA2,P80303,1
A0A663DJA2,Q00610,1
A0A663DJA2,Q01082,1
A0A663DJA2,Q02809,1
A0A663DJA2,Q09161,1
A0A663DJA2,Q12931,1
A0A663DJA2,Q13148,1
A0A663DJA2,Q13217,1
A0A663DJA2,Q13363,1
A0A663DJA2,Q13813,1
A0A663DJA2,Q15084,1
A0A663DJA2,Q6NZY4,1
A0A663DJA2,Q7Z406,1
A0A663DJA2,Q7Z739,1
A0A663DJA2,Q86VP6,1
A0A663DJA2,Q8NBS9,1
A0A663DJA2,Q8TEX9,1
A0A663DJA2,Q8WUM4,1
A0A663DJA2,Q92499,1
A0A663DJA2,Q92841,1
A0A663DJA2,Q93009,1
A0A663DJA2,Q96AY3,1
A0A663DJA2,Q96FV9,1
A0A663DJA2,Q96PK6,1
A0A663DJA2,Q96SB4,1
A0A663DJA2,Q9BWS9,1
A0A663DJA2,Q9BXP5,1
A0A663DJA2,Q9NXH9,1
A0A663DJA2,Q9NYU1,1
A0A663DJA2,Q9NYU2,1
A0A663DJA2,Q9P209,1
A0A663DJA2,Q9UGI8,1
A0A663DJA2,Q9UKV3,1
A0A663DJA2,Q9ULV4,1
A0A663DJA2,Q9Y3I0,1
A0A663DJA2,Q9Y4L1,1
A0A663DJA2,Q9Y5A9,1
A0A663DJA2,Q9Y608,1
A0A663DJA2,Q9Y6U3,1
P40975,P53109,1
Q99380,P41543,1
Q99380,P33767,1
Q99380,P39007,1
Q99380,P25384,1
Q99380,Q12355,1
P0CX86,P53741,1
P0CX86,P53742,1
P0CX86,P38861,1
P0CX86,P53145,1
P0CX86,P39936,1
P0CX86,Q03862,1
P0CX86,P37292,1
P0CX86,P09440,1
P0CX86,P39730,1
P0CX86,P53741,1
P0CX86,P24783,1
P0CX86,P38861,1
P0CX86,P13711,1
P0CX86,P53145,1
P0CX86,P39936,1
P0CX86,Q03862,1
P0CX86,P37292,1
P0CX86,P09440,1
P0CX86,P39730,1
P0CX86,P18409,0
P0CX86,P32479,0
P0CX86,P38130,0
P0CX86,P25588,0
P0CX86,P06101,0
P0CX86,P32611,0
P0CX86,P53046,0
P0CX86,P19812,0
P0CX86,P42934,0
Q3E843,P32457,0
P0CX86,Q06205,0
P0CX86,Q04213,0
P0CX86,Q03649,0
Q3E843,P07213,0
P0CX86,P53632,0
P34069,O43085,0
P34069,O43019,0
Q99380,Q03557,0
Q99380,P32795,1
P80967,P54861,0
P80967,P41800,0
P80967,P40341,0
P80967,Q03557,0
P80967,P19158,0
P80967,Q12171,0
P80967,P32266,0
P0CX86,Q12034,1
P0CX86,Q12034,1
P34165,Q12034,1
Q8TGT7,Q12034,1
Q3E758,Q12034,1
Q3E815,Q12034,1
Q3E7A0,Q12034,1
Q3E767,Q12034,1
Q3E7Z7,P25567,1
P34165,P25567,1
Q3E815,P25567,1
Q3E7A0,P25567,1
P34069,Q9Y819,0
P34069,O43085,0
P34068,Q9C0V7,1
P34069,O74427,0
P34069,O43019,0
P34068,O74910,0
P34068,Q09831,0
P34068,P79007,1
Q9UTC0,P79007,0
P34069,Q9USI4,0
P34068,Q9C107,0
Q9P7Z4,O74874,1
P34068,O74560,0
P34069,O14021,1
P34069,O13339,0
Q9P7Z4,O43017,1
P34068,P22987,1
P34069,P22987,0
P34068,O74454,1
P34068,Q9URT4,1
Q9UTC0,Q9USU1,1
P34069,O42948,0
P34068,O42861,0
P34069,Q9UTH8,0
Q9P7Z4,O13807,0
P34069,Q09699,0
P34069,O74536,1
P34069,Q9UUK2,0
Q9P7Z4,P04689,0
P34069,Q10223,0
P34069,Q9USU8,0
O42883,Q01663,0
O42883,Q7Z9H9,0
Q9P7Z4,P33520,1
Q9UTC0,P33520,1
O42883,Q10435,0
Q99380,P32797,1
P40975,P46677,0
Q8TGU0,P46677,0
Q3E815,P46677,0
Q8TGS6,P46677,0
Q8TGQ7,P46677,0
Q3E815,P36097,1
Q3E732,P36097,1
Q8TGS6,P36097,1
Q3E7Z9,P36097,1
Q3E808,Q06822,0
Q3E820,Q06822,0
Q8TGT1,Q06822,1
Q3E732,Q06822,1
Q8TGU8,Q06822,1
Q3E7A6,P53038,0
Q8TGU1,P53038,0
Q8TGR9,P53038,1
Q8TGT1,P53038,1
Q8TGS5,P53038,1
Q3E820,P47168,0
P0CX86,P23292,0
P0ADB7,P0AAE0,0
P0ADB7,P17169,1
P0ADB7,P10121,0
P0ADB7,P02918,0
P0ADB7,P24182,1
P0ADB7,P31120,0
P0ADB7,P02930,1
P0ADB7,P0ADA3,1
P0ADB7,P0AGD7,1
P0ADB7,P71237,1
P0ADB7,P24175,0
P0ADB7,P07363,0
P0ADB7,P75920,0
P0ADB7,P23886,0
P0ADB7,P0ABJ9,1
P0ADB4,P39398,0
P0ADB4,P39386,0
P0ADB4,P39381,0
P0ADB4,P39321,0
P0ADB4,P0AAE0,1
P0ADB4,P32703,0
P0ADB4,P21177,1
P0ADB4,P0AAB4,1
P0ADB4,P0AAA7,1
P0ADB4,P17169,1
P0ADB4,P26218,0
P0ADB4,P31466,0
P0ADB4,P0AG24,0
P0ADB4,P27243,1
P0ADB4,P16916,0
P0ADB4,P37643,0
P0ADB4,P13656,1
P0ADB4,P45756,0
P0ADB4,P16256,0
P0ADB4,P24182,1
P0ADB4,P45420,1
P0ADB4,P24228,1
P0ADB4,P31120,0
P0ADB4,Q46817,0
P0ADB4,P39196,1
P0ADB4,Q46892,0
P0ADB4,P52143,0
P0ADB4,P76578,1
P0ADB4,P76577,1
P0ADB4,P77774,0
P0ADB4,P67729,0
P0ADB4,P77549,0
P0ADB4,P39263,0
P0ADB4,P77398,1
P0ADB4,P77215,0
P0ADB4,P33941,0
P0ADB4,P28246,0
P0ADB4,P17315,0
P0ADB4,P25747,1
P0ADB4,P33341,0
P0ADB4,P38097,0
P0ADB4,P24174,0
P0ADB4,P24175,1
P0ADB4,P71241,1
P0ADB4,P71244,1
P0ADB4,P07018,1
P0ADB4,P05041,0
P0ADB4,P76242,1
P0ADB4,P38055,0
P0ADB4,P77529,0
P0ADB4,P38135,1
P0ADB4,P76198,0
P0ADB4,P37340,0
P0ADB4,P77389,0
P0ADB4,P77304,1
P0ADB4,Q47706,0
P0ADB4,P0AAE5,0
P0ADB4,P31122,0
P0ADB4,P76137,1
P0ADB4,P31826,0
P0ADB4,P31827,0
P0ADB4,P76115,0
P0ADB4,P76103,0
P0ADB4,P39165,1
P0ADB4,P76017,1
P0ADB4,P16869,0
P0ADB4,P69367,0
P0ADB4,P75920,1
P0ADB4,P26459,0
P0ADB4,P75831,1
P0ADB4,P0AEY8,1
P0ADB4,P75780,1
P0ADB4,P0ABJ9,1
P0ADB4,P0AD65,1
P0ADB4,P11454,0
P0ADB4,P38054,1
P0ADB4,P31600,0
P0ADB4,P75712,0
P0ADB4,P0AE06,1
P0ADB4,P0ADY1,1
P0ADB4,P77488,1
P0ADB4,P75683,0
P0ADB4,P0A940,1
P0ADB4,P31666,1
P0ADB4,P36646,1
P0ADB4,P14900,1
